🤸🏽‍♂️	acrobatie | content | faire la roue | garçon | gymnastique | homme | homme faisant la roue | homme faisant la roue : peau légèrement mate | peau légèrement mate | personne | roue | souple | sport
🤸🏾‍♂️	acrobatie | content | faire la roue | garçon | gymnastique | homme | homme faisant la roue | homme faisant la roue : peau mate | peau mate | personne | roue | souple | sport
🤸🏿‍♂️	acrobatie | content | faire la roue | garçon | gymnastique | homme | homme faisant la roue | homme faisant la roue : peau foncée | peau foncée | personne | roue | souple | sport
🤸‍♀️	acrobatie | exercice | faire la roue | femme | femme faisant la roue | gymnaste | gymnastique | personne | roue | sport
🤸🏻‍♀️	acrobatie | exercice | faire la roue | femme | femme faisant la roue | femme faisant la roue : peau claire | gymnaste | gymnastique | peau claire | personne | roue | sport
🤸🏼‍♀️	acrobatie | exercice | faire la roue | femme | femme faisant la roue | femme faisant la roue : peau moyennement claire | gymnaste | gymnastique | peau moyennement claire | personne | roue | sport
🤸🏽‍♀️	acrobatie | exercice | faire la roue | femme | femme faisant la roue | femme faisant la roue : peau légèrement mate | gymnaste | gymnastique | peau légèrement mate | personne | roue | sport
🤸🏾‍♀️	acrobatie | exercice | faire la roue | femme | femme faisant la roue | femme faisant la roue : peau mate | gymnaste | gymnastique | peau mate | personne | roue | sport
🤸🏿‍♀️	acrobatie | exercice | faire la roue | femme | femme faisant la roue | femme faisant la roue : peau foncée | gymnaste | gymnastique | peau foncée | personne | roue | sport
🤼	bataille | lutte | lutteur | lutteurs | personnes | personnes faisant de la lutte | sport
🤼🏻	bataille | lutte | lutteur | lutteurs | peau claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau claire | sport
🤼🏼	bataille | lutte | lutteur | lutteurs | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau moyennement claire | sport
🤼🏽	bataille | lutte | lutteur | lutteurs | peau légèrement mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau légèrement mate | sport
🤼🏾	bataille | lutte | lutteur | lutteurs | peau mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau mate | sport
🤼🏿	bataille | lutte | lutteur | lutteurs | peau foncée | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau foncée | sport
🤼‍♂️	athlètes | bataille | force | hommes | lutte | lutteurs | personne | personnes | sport | sur le ring
🤼🏻‍♂️	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau claire | peau claire | personne | personnes | sport | sur le ring
🤼🏼‍♂️	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau moyennement claire | peau moyennement claire | personne | personnes | sport | sur le ring
🤼🏽‍♂️	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau légèrement mate | peau légèrement mate | personne | personnes | sport | sur le ring
🤼🏾‍♂️	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau mate | peau mate | personne | personnes | sport | sur le ring
🤼🏿‍♂️	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau foncée | peau foncée | personne | personnes | sport | sur le ring
🤼‍♀️	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | personne | personnes | sport
🤼🏻‍♀️	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau claire | peau claire | personne | personnes | sport
🤼🏼‍♀️	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau moyennement claire | peau moyennement claire | personne | personnes | sport
🤼🏽‍♀️	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau légèrement mate | peau légèrement mate | personne | personnes | sport
🤼🏾‍♀️	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau mate | peau mate | personne | personnes | sport
🤼🏿‍♀️	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau foncée | peau foncée | personne | personnes | sport
🧑🏻‍🫯‍🧑🏼	bataille | lutte | lutteur | lutteurs | peau claire | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau claire et peau moyennement claire | sport
🧑🏻‍🫯‍🧑🏽	bataille | lutte | lutteur | lutteurs | peau claire | peau légèrement mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau claire et peau légèrement mate | sport
🧑🏻‍🫯‍🧑🏾	bataille | lutte | lutteur | lutteurs | peau claire | peau mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau claire et peau mate | sport
🧑🏻‍🫯‍🧑🏿	bataille | lutte | lutteur | lutteurs | peau claire | peau foncée | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau claire et peau foncée | sport
🧑🏼‍🫯‍🧑🏻	bataille | lutte | lutteur | lutteurs | peau claire | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau moyennement claire et peau claire | sport
🧑🏼‍🫯‍🧑🏽	bataille | lutte | lutteur | lutteurs | peau légèrement mate | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau moyennement claire et peau légèrement mate | sport
🧑🏼‍🫯‍🧑🏾	bataille | lutte | lutteur | lutteurs | peau mate | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau moyennement claire et peau mate | sport
🧑🏼‍🫯‍🧑🏿	bataille | lutte | lutteur | lutteurs | peau foncée | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau moyennement claire et peau foncée | sport
🧑🏽‍🫯‍🧑🏻	bataille | lutte | lutteur | lutteurs | peau claire | peau légèrement mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau légèrement mate et peau claire | sport
🧑🏽‍🫯‍🧑🏼	bataille | lutte | lutteur | lutteurs | peau légèrement mate | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau légèrement mate et peau moyennement claire | sport
🧑🏽‍🫯‍🧑🏾	bataille | lutte | lutteur | lutteurs | peau légèrement mate | peau mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau légèrement mate et peau mate | sport
🧑🏽‍🫯‍🧑🏿	bataille | lutte | lutteur | lutteurs | peau foncée | peau légèrement mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau légèrement mate et peau foncée | sport
🧑🏾‍🫯‍🧑🏻	bataille | lutte | lutteur | lutteurs | peau claire | peau mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau mate et peau claire | sport
🧑🏾‍🫯‍🧑🏼	bataille | lutte | lutteur | lutteurs | peau mate | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau mate et peau moyennement claire | sport
🧑🏾‍🫯‍🧑🏽	bataille | lutte | lutteur | lutteurs | peau légèrement mate | peau mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau mate et peau légèrement mate | sport
🧑🏾‍🫯‍🧑🏿	bataille | lutte | lutteur | lutteurs | peau foncée | peau mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau mate et peau foncée | sport
🧑🏿‍🫯‍🧑🏻	bataille | lutte | lutteur | lutteurs | peau claire | peau foncée | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau foncée et peau claire | sport
🧑🏿‍🫯‍🧑🏼	bataille | lutte | lutteur | lutteurs | peau foncée | peau moyennement claire | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau foncée et peau moyennement claire | sport
🧑🏿‍🫯‍🧑🏽	bataille | lutte | lutteur | lutteurs | peau foncée | peau légèrement mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau foncée et peau légèrement mate | sport
🧑🏿‍🫯‍🧑🏾	bataille | lutte | lutteur | lutteurs | peau foncée | peau mate | personnes | personnes faisant de la lutte | personnes faisant de la lutte : peau foncée et peau mate | sport
👨🏻‍🫯‍👨🏼	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau claire et peau moyennement claire | peau claire | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏻‍🫯‍👨🏽	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau claire et peau légèrement mate | peau claire | peau légèrement mate | personne | personnes | sport | sur le ring
👨🏻‍🫯‍👨🏾	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau claire et peau mate | peau claire | peau mate | personne | personnes | sport | sur le ring
👨🏻‍🫯‍👨🏿	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau claire et peau foncée | peau claire | peau foncée | personne | personnes | sport | sur le ring
👨🏼‍🫯‍👨🏻	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau moyennement claire et peau claire | peau claire | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏼‍🫯‍👨🏽	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau moyennement claire et peau légèrement mate | peau légèrement mate | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏼‍🫯‍👨🏾	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau moyennement claire et peau mate | peau mate | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏼‍🫯‍👨🏿	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau moyennement claire et peau foncée | peau foncée | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏽‍🫯‍👨🏻	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau légèrement mate et peau claire | peau claire | peau légèrement mate | personne | personnes | sport | sur le ring
👨🏽‍🫯‍👨🏼	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau légèrement mate et peau moyennement claire | peau légèrement mate | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏽‍🫯‍👨🏾	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau légèrement mate et peau mate | peau légèrement mate | peau mate | personne | personnes | sport | sur le ring
👨🏽‍🫯‍👨🏿	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau légèrement mate et peau foncée | peau foncée | peau légèrement mate | personne | personnes | sport | sur le ring
👨🏾‍🫯‍👨🏻	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau mate et peau claire | peau claire | peau mate | personne | personnes | sport | sur le ring
👨🏾‍🫯‍👨🏼	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau mate et peau moyennement claire | peau mate | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏾‍🫯‍👨🏽	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau mate et peau légèrement mate | peau légèrement mate | peau mate | personne | personnes | sport | sur le ring
👨🏾‍🫯‍👨🏿	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau mate et peau foncée | peau foncée | peau mate | personne | personnes | sport | sur le ring
👨🏿‍🫯‍👨🏻	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau foncée et peau claire | peau claire | peau foncée | personne | personnes | sport | sur le ring
👨🏿‍🫯‍👨🏼	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau foncée et peau moyennement claire | peau foncée | peau moyennement claire | personne | personnes | sport | sur le ring
👨🏿‍🫯‍👨🏽	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau foncée et peau légèrement mate | peau foncée | peau légèrement mate | personne | personnes | sport | sur le ring
👨🏿‍🫯‍👨🏾	athlètes | bataille | force | hommes | lutte | lutteurs | lutteurs : peau foncée et peau mate | peau foncée | peau mate | personne | personnes | sport | sur le ring
👩🏻‍🫯‍👩🏼	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau claire et peau moyennement claire | peau claire | peau moyennement claire | personne | personnes | sport
👩🏻‍🫯‍👩🏽	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau claire et peau légèrement mate | peau claire | peau légèrement mate | personne | personnes | sport
👩🏻‍🫯‍👩🏾	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau claire et peau mate | peau claire | peau mate | personne | personnes | sport
👩🏻‍🫯‍👩🏿	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau claire et peau foncée | peau claire | peau foncée | personne | personnes | sport
👩🏼‍🫯‍👩🏻	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau moyennement claire et peau claire | peau claire | peau moyennement claire | personne | personnes | sport
👩🏼‍🫯‍👩🏽	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau moyennement claire et peau légèrement mate | peau légèrement mate | peau moyennement claire | personne | personnes | sport
👩🏼‍🫯‍👩🏾	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau moyennement claire et peau mate | peau mate | peau moyennement claire | personne | personnes | sport
👩🏼‍🫯‍👩🏿	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau moyennement claire et peau foncée | peau foncée | peau moyennement claire | personne | personnes | sport
👩🏽‍🫯‍👩🏻	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau légèrement mate et peau claire | peau claire | peau légèrement mate | personne | personnes | sport
👩🏽‍🫯‍👩🏼	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau légèrement mate et peau moyennement claire | peau légèrement mate | peau moyennement claire | personne | personnes | sport
👩🏽‍🫯‍👩🏾	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau légèrement mate et peau mate | peau légèrement mate | peau mate | personne | personnes | sport
👩🏽‍🫯‍👩🏿	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau légèrement mate et peau foncée | peau foncée | peau légèrement mate | personne | personnes | sport
👩🏾‍🫯‍👩🏻	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau mate et peau claire | peau claire | peau mate | personne | personnes | sport
👩🏾‍🫯‍👩🏼	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau mate et peau moyennement claire | peau mate | peau moyennement claire | personne | personnes | sport
👩🏾‍🫯‍👩🏽	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau mate et peau légèrement mate | peau légèrement mate | peau mate | personne | personnes | sport
👩🏾‍🫯‍👩🏿	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau mate et peau foncée | peau foncée | peau mate | personne | personnes | sport
👩🏿‍🫯‍👩🏻	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau foncée et peau claire | peau claire | peau foncée | personne | personnes | sport
👩🏿‍🫯‍👩🏼	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau foncée et peau moyennement claire | peau foncée | peau moyennement claire | personne | personnes | sport
👩🏿‍🫯‍👩🏽	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau foncée et peau légèrement mate | peau foncée | peau légèrement mate | personne | personnes | sport
👩🏿‍🫯‍👩🏾	bataille | combat | duel | femmes | lutte | lutteuse | lutteuses | lutteuses : peau foncée et peau mate | peau foncée | peau mate | personne | personnes | sport
🤽	ballon | homme qui joue au water-polo | personne | personne jouant au water-polo | piscine | sport | water-polo
🤽🏻	ballon | homme qui joue au water-polo | peau claire | personne | personne jouant au water-polo | personne jouant au water-polo : peau claire | piscine | sport | water-polo
🤽🏼	ballon | homme qui joue au water-polo | peau moyennement claire | personne | personne jouant au water-polo | personne jouant au water-polo : peau moyennement claire | piscine | sport | water-polo
🤽🏽	ballon | homme qui joue au water-polo | peau légèrement mate | personne | personne jouant au water-polo | personne jouant au water-polo : peau légèrement mate | piscine | sport | water-polo
🤽🏾	ballon | homme qui joue au water-polo | peau mate | personne | personne jouant au water-polo | personne jouant au water-polo : peau mate | piscine | sport | water-polo
🤽🏿	ballon | homme qui joue au water-polo | peau foncée | personne | personne jouant au water-polo | personne jouant au water-polo : peau foncée | piscine | sport | water-polo
🤽‍♂️	ballon | eau | homme | jeu | joueur de water-polo | match | personne | piscine | sport | water-polo
🤽🏻‍♂️	ballon | eau | homme | jeu | joueur de water-polo | joueur de water-polo : peau claire | match | peau claire | personne | piscine | sport | water-polo
🤽🏼‍♂️	ballon | eau | homme | jeu | joueur de water-polo | joueur de water-polo : peau moyennement claire | match | peau moyennement claire | personne | piscine | sport | water-polo
🤽🏽‍♂️	ballon | eau | homme | jeu | joueur de water-polo | joueur de water-polo : peau légèrement mate | match | peau légèrement mate | personne | piscine | sport | water-polo
🤽🏾‍♂️	ballon | eau | homme | jeu | joueur de water-polo | joueur de water-polo : peau mate | match | peau mate | personne | piscine | sport | water-polo
🤽🏿‍♂️	ballon | eau | homme | jeu | joueur de water-polo | joueur de water-polo : peau foncée | match | peau foncée | personne | piscine | sport | water-polo
🤽‍♀️	ballon | femme | joueuse de water-polo | nager | personne | piscine | sport | water-polo
🤽🏻‍♀️	ballon | femme | joueuse de water-polo | joueuse de water-polo : peau claire | nager | peau claire | personne | piscine | sport | water-polo
🤽🏼‍♀️	ballon | femme | joueuse de water-polo | joueuse de water-polo : peau moyennement claire | nager | peau moyennement claire | personne | piscine | sport | water-polo
🤽🏽‍♀️	ballon | femme | joueuse de water-polo | joueuse de water-polo : peau légèrement mate | nager | peau légèrement mate | personne | piscine | sport | water-polo
🤽🏾‍♀️	ballon | femme | joueuse de water-polo | joueuse de water-polo : peau mate | nager | peau mate | personne | piscine | sport | water-polo
🤽🏿‍♀️	ballon | femme | joueuse de water-polo | joueuse de water-polo : peau foncée | nager | peau foncée | personne | piscine | sport | water-polo
🤾	athlète | ballon | handball | handballeur | lancer | personne | personne jouant au handball | sport
🤾🏻	athlète | ballon | handball | handballeur | lancer | peau claire | personne | personne jouant au handball | personne jouant au handball : peau claire | sport
🤾🏼	athlète | ballon | handball | handballeur | lancer | peau moyennement claire | personne | personne jouant au handball | personne jouant au handball : peau moyennement claire | sport
🤾🏽	athlète | ballon | handball | handballeur | lancer | peau légèrement mate | personne | personne jouant au handball | personne jouant au handball : peau légèrement mate | sport
🤾🏾	athlète | ballon | handball | handballeur | lancer | peau mate | personne | personne jouant au handball | personne jouant au handball : peau mate | sport
🤾🏿	athlète | ballon | handball | handballeur | lancer | peau foncée | personne | personne jouant au handball | personne jouant au handball : peau foncée | sport
🤾‍♂️	handball | handballeur | homme | sport
🤾🏻‍♂️	handball | handballeur | handballeur : peau claire | homme | peau claire | sport
🤾🏼‍♂️	handball | handballeur | handballeur : peau moyennement claire | homme | peau moyennement claire | sport
🤾🏽‍♂️	handball | handballeur | handballeur : peau légèrement mate | homme | peau légèrement mate | sport
🤾🏾‍♂️	handball | handballeur | handballeur : peau mate | homme | peau mate | sport
🤾🏿‍♂️	handball | handballeur | handballeur : peau foncée | homme | peau foncée | sport
🤾‍♀️	athlète | attaquante | ballon | femme | handball | handballeuse | personne | sport | tir
🤾🏻‍♀️	athlète | attaquante | ballon | femme | handball | handballeuse | handballeuse : peau claire | peau claire | personne | sport | tir
🤾🏼‍♀️	athlète | attaquante | ballon | femme | handball | handballeuse | handballeuse : peau moyennement claire | peau moyennement claire | personne | sport | tir
🤾🏽‍♀️	athlète | attaquante | ballon | femme | handball | handballeuse | handballeuse : peau légèrement mate | peau légèrement mate | personne | sport | tir
🤾🏾‍♀️	athlète | attaquante | ballon | femme | handball | handballeuse | handballeuse : peau mate | peau mate | personne | sport | tir
🤾🏿‍♀️	athlète | attaquante | ballon | femme | handball | handballeuse | handballeuse : peau foncée | peau foncée | personne | sport | tir
🤹	artiste | cirque | gérer | jongler | jongleur | multitâche | personne qui jongle
🤹🏻	artiste | cirque | gérer | jongler | jongleur | multitâche | peau claire | personne qui jongle | personne qui jongle : peau claire
🤹🏼	artiste | cirque | gérer | jongler | jongleur | multitâche | peau moyennement claire | personne qui jongle | personne qui jongle : peau moyennement claire
🤹🏽	artiste | cirque | gérer | jongler | jongleur | multitâche | peau légèrement mate | personne qui jongle | personne qui jongle : peau légèrement mate
🤹🏾	artiste | cirque | gérer | jongler | jongleur | multitâche | peau mate | personne qui jongle | personne qui jongle : peau mate
🤹🏿	artiste | cirque | gérer | jongler | jongleur | multitâche | peau foncée | personne qui jongle | personne qui jongle : peau foncée
🤹‍♂️	acrobatie | artiste | balles | cirque | homme | jonglage | jongleur | multitâche | personne
🤹🏻‍♂️	acrobatie | artiste | balles | cirque | homme | jonglage | jongleur | jongleur : peau claire | multitâche | peau claire | personne
🤹🏼‍♂️	acrobatie | artiste | balles | cirque | homme | jonglage | jongleur | jongleur : peau moyennement claire | multitâche | peau moyennement claire | personne
🤹🏽‍♂️	acrobatie | artiste | balles | cirque | homme | jonglage | jongleur | jongleur : peau légèrement mate | multitâche | peau légèrement mate | personne
🤹🏾‍♂️	acrobatie | artiste | balles | cirque | homme | jonglage | jongleur | jongleur : peau mate | multitâche | peau mate | personne
🤹🏿‍♂️	acrobatie | artiste | balles | cirque | homme | jonglage | jongleur | jongleur : peau foncée | multitâche | peau foncée | personne
🤹‍♀️	femme | jonglage | jongleuse | multitâche
🤹🏻‍♀️	femme | jonglage | jongleuse | jongleuse : peau claire | multitâche | peau claire
🤹🏼‍♀️	femme | jonglage | jongleuse | jongleuse : peau moyennement claire | multitâche | peau moyennement claire
🤹🏽‍♀️	femme | jonglage | jongleuse | jongleuse : peau légèrement mate | multitâche | peau légèrement mate
🤹🏾‍♀️	femme | jonglage | jongleuse | jongleuse : peau mate | multitâche | peau mate
🤹🏿‍♀️	femme | jonglage | jongleuse | jongleuse : peau foncée | multitâche | peau foncée
🧘	détendu | femme | lotus | méditation | personne assise en position du lotus | personne dans la posture du lotus | position du lotus | relax | relaxation | tailleur | yoga | zen
🧘🏻	détendu | femme | lotus | méditation | peau claire | personne assise en position du lotus | personne dans la posture du lotus | personne dans la posture du lotus : peau claire | position du lotus | relax | relaxation | tailleur | yoga | zen
🧘🏼	détendu | femme | lotus | méditation | peau moyennement claire | personne assise en position du lotus | personne dans la posture du lotus | personne dans la posture du lotus : peau moyennement claire | position du lotus | relax | relaxation | tailleur | yoga | zen
🧘🏽	détendu | femme | lotus | méditation | peau légèrement mate | personne assise en position du lotus | personne dans la posture du lotus | personne dans la posture du lotus : peau légèrement mate | position du lotus | relax | relaxation | tailleur | yoga | zen
🧘🏾	détendu | femme | lotus | méditation | peau mate | personne assise en position du lotus | personne dans la posture du lotus | personne dans la posture du lotus : peau mate | position du lotus | relax | relaxation | tailleur | yoga | zen
🧘🏿	détendu | femme | lotus | méditation | peau foncée | personne assise en position du lotus | personne dans la posture du lotus | personne dans la posture du lotus : peau foncée | position du lotus | relax | relaxation | tailleur | yoga | zen
🧘‍♂️	homme dans la posture du lotus | méditation | position du lotus | yoga
🧘🏻‍♂️	homme dans la posture du lotus | homme dans la posture du lotus : peau claire | méditation | peau claire | position du lotus | yoga
🧘🏼‍♂️	homme dans la posture du lotus | homme dans la posture du lotus : peau moyennement claire | méditation | peau moyennement claire | position du lotus | yoga
🧘🏽‍♂️	homme dans la posture du lotus | homme dans la posture du lotus : peau légèrement mate | méditation | peau légèrement mate | position du lotus | yoga
🧘🏾‍♂️	homme dans la posture du lotus | homme dans la posture du lotus : peau mate | méditation | peau mate | position du lotus | yoga
🧘🏿‍♂️	homme dans la posture du lotus | homme dans la posture du lotus : peau foncée | méditation | peau foncée | position du lotus | yoga
🧘‍♀️	femme dans la posture du lotus | méditation | position du lotus | yoga
🧘🏻‍♀️	femme dans la posture du lotus | femme dans la posture du lotus : peau claire | méditation | peau claire | position du lotus | yoga
🧘🏼‍♀️	femme dans la posture du lotus | femme dans la posture du lotus : peau moyennement claire | méditation | peau moyennement claire | position du lotus | yoga
🧘🏽‍♀️	femme dans la posture du lotus | femme dans la posture du lotus : peau légèrement mate | méditation | peau légèrement mate | position du lotus | yoga
🧘🏾‍♀️	femme dans la posture du lotus | femme dans la posture du lotus : peau mate | méditation | peau mate | position du lotus | yoga
🧘🏿‍♀️	femme dans la posture du lotus | femme dans la posture du lotus : peau foncée | méditation | peau foncée | position du lotus | yoga
🛀	baignoire | bain | personne prenant un bain | personne qui prend un bain
🛀🏻	baignoire | bain | peau claire | personne prenant un bain | personne prenant un bain : peau claire | personne qui prend un bain
🛀🏼	baignoire | bain | peau moyennement claire | personne prenant un bain | personne prenant un bain : peau moyennement claire | personne qui prend un bain
🛀🏽	baignoire | bain | peau légèrement mate | personne prenant un bain | personne prenant un bain : peau légèrement mate | personne qui prend un bain
🛀🏾	baignoire | bain | peau mate | personne prenant un bain | personne prenant un bain : peau mate | personne qui prend un bain
🛀🏿	baignoire | bain | peau foncée | personne prenant un bain | personne prenant un bain : peau foncée | personne qui prend un bain
🛌	auberge | bonne nuit | coucher | dodo | dormir | fatigué | hôtel | lit | personne au lit | sieste
🛌🏻	auberge | bonne nuit | coucher | dodo | dormir | fatigué | hôtel | lit | peau claire | personne au lit | personne au lit : peau claire | sieste
🛌🏼	auberge | bonne nuit | coucher | dodo | dormir | fatigué | hôtel | lit | peau moyennement claire | personne au lit | personne au lit : peau moyennement claire | sieste
🛌🏽	auberge | bonne nuit | coucher | dodo | dormir | fatigué | hôtel | lit | peau légèrement mate | personne au lit | personne au lit : peau légèrement mate | sieste
🛌🏾	auberge | bonne nuit | coucher | dodo | dormir | fatigué | hôtel | lit | peau mate | personne au lit | personne au lit : peau mate | sieste
🛌🏿	auberge | bonne nuit | coucher | dodo | dormir | fatigué | hôtel | lit | peau foncée | personne au lit | personne au lit : peau foncée | sieste
🧑‍🤝‍🧑	couple | couple homosexuel | deux personnes se tenant la main | gay | main | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏻‍🤝‍🧑🏻	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau claire | gay | main | peau claire | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏻‍🤝‍🧑🏼	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau claire et peau moyennement claire | gay | main | peau claire | peau moyennement claire | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏻‍🤝‍🧑🏽	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau claire et peau légèrement mate | gay | main | peau claire | peau légèrement mate | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏻‍🤝‍🧑🏾	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau claire et peau mate | gay | main | peau claire | peau mate | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏻‍🤝‍🧑🏿	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau claire et peau foncée | gay | main | peau claire | peau foncée | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏼‍🤝‍🧑🏻	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau moyennement claire et peau claire | gay | main | peau claire | peau moyennement claire | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏼‍🤝‍🧑🏼	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau moyennement claire | gay | main | peau moyennement claire | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏼‍🤝‍🧑🏽	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau moyennement claire et peau légèrement mate | gay | main | peau légèrement mate | peau moyennement claire | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏼‍🤝‍🧑🏾	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau moyennement claire et peau mate | gay | main | peau mate | peau moyennement claire | personne | personnes se tenant par la main | poignée de main | tenir la main
🧑🏼‍🤝‍🧑🏿	couple | couple homosexuel | deux personnes se tenant la main | deux personnes se tenant la main : peau moyennement claire et peau foncée | gay | main | peau foncée | peau moyennement claire | personne | personnes se tenant par la main | poignée de main | tenir la main
